product_revenue_id,month_end,revenue_amount
PR_A024_PER202308_0,2023-08-31,12097.02
PR_A024_PER202308_1,2023-08-31,9413.13
PR_A024_PER202308_2,2023-08-31,14802.51
PR_A024_PER202309_0,2023-09-30,0.0
PR_A024_PER202309_1,2023-09-30,33261.79
PR_A024_PER202309_2,2023-09-30,5321.64
PR_A024_PER202310_0,2023-10-31,15482.66
PR_A024_PER202310_1,2023-10-31,9688.98
PR_A024_PER202310_2,2023-10-31,16104.58
PR_A024_PER202311_0,2023-11-30,0.0
PR_A024_PER202311_1,2023-11-30,10656.27
PR_A024_PER202311_2,2023-11-30,26149.66
PR_A024_PER202312_0,2023-12-31,0.0
PR_A024_PER202312_1,2023-12-31,28441.15
PR_A024_PER202312_2,2023-12-31,16155.71
PR_A024_PER202401_0,2024-01-31,6758.9
PR_A024_PER202401_1,2024-01-31,10225.15
PR_A024_PER202401_2,2024-01-31,24077.71
PR_A024_PER202402_0,2024-02-29,11755.24
PR_A024_PER202402_1,2024-02-29,16291.59
PR_A024_PER202402_2,2024-02-29,10599.06
PR_A024_PER202403_0,2024-03-31,13967.63
PR_A024_PER202403_1,2024-03-31,8240.06
PR_A024_PER202403_2,2024-03-31,20441.24
PR_A024_PER202404_0,2024-04-30,9624.36
PR_A024_PER202404_1,2024-04-30,33839.71
PR_A024_PER202404_2,2024-04-30,0.0
PR_A024_PER202405_0,2024-05-31,31353.35
PR_A024_PER202405_1,2024-05-31,9612.57
PR_A024_PER202405_2,2024-05-31,4260.57
PR_A024_PER202406_0,2024-06-30,18229.82
PR_A024_PER202406_1,2024-06-30,14281.45
PR_A024_PER202406_2,2024-06-30,13730.31
PR_A024_PER202407_0,2024-07-31,12564.82
PR_A024_PER202407_1,2024-07-31,20197.67
PR_A024_PER202407_2,2024-07-31,7292.14
PR_A025_PER202308_0,2023-08-31,29801.3
PR_A025_PER202308_1,2023-08-31,0.0
PR_A025_PER202308_2,2023-08-31,7973.93
PR_A025_PER202309_0,2023-09-30,21435.33
PR_A025_PER202309_1,2023-09-30,5002.02
PR_A025_PER202309_2,2023-09-30,14219.29
PR_A025_PER202310_0,2023-10-31,18836.0
PR_A025_PER202310_1,2023-10-31,23140.33
PR_A025_PER202310_2,2023-10-31,0.0
PR_A025_PER202311_0,2023-11-30,7970.89
PR_A025_PER202311_1,2023-11-30,6966.97
PR_A025_PER202311_2,2023-11-30,29508.03
PR_A025_PER202312_0,2023-12-31,7548.19
PR_A025_PER202312_1,2023-12-31,14177.31
PR_A025_PER202312_2,2023-12-31,28579.01
PR_A025_PER202401_0,2024-01-31,9468.09
PR_A025_PER202401_1,2024-01-31,13940.85
PR_A025_PER202401_2,2024-01-31,26151.85
PR_A025_PER202402_0,2024-02-29,15760.29
PR_A025_PER202402_1,2024-02-29,25928.04
PR_A025_PER202402_2,2024-02-29,3748.77
PR_A025_PER202403_0,2024-03-31,15899.55
PR_A025_PER202403_1,2024-03-31,0.0
PR_A025_PER202403_2,2024-03-31,29667.15
PR_A025_PER202404_0,2024-04-30,10894.89
PR_A025_PER202404_1,2024-04-30,7478.08
PR_A025_PER202404_2,2024-04-30,30511.1
PR_A025_PER202405_0,2024-05-31,15847.2
PR_A025_PER202405_1,2024-05-31,13640.44
PR_A025_PER202405_2,2024-05-31,17077.01
PR_A025_PER202406_0,2024-06-30,31943.26
PR_A025_PER202406_1,2024-06-30,16287.2
PR_A025_PER202406_2,2024-06-30,0.0
PR_A025_PER202407_0,2024-07-31,13839.16
PR_A025_PER202407_1,2024-07-31,13271.36
PR_A025_PER202407_2,2024-07-31,17414.23
PR_A026_PER202308_0,2023-08-31,22691.8
PR_A026_PER202308_1,2023-08-31,7082.77
PR_A026_PER202308_2,2023-08-31,8520.81
PR_A026_PER202309_0,2023-09-30,18903.17
PR_A026_PER202309_1,2023-09-30,13951.71
PR_A026_PER202309_2,2023-09-30,6599.51
PR_A026_PER202310_0,2023-10-31,18380.21
PR_A026_PER202310_1,2023-10-31,11413.12
PR_A026_PER202310_2,2023-10-31,15405.44
PR_A026_PER202311_0,2023-11-30,7543.37
PR_A026_PER202311_1,2023-11-30,24243.94
PR_A026_PER202311_2,2023-11-30,12386.48
PR_A026_PER202312_0,2023-12-31,9876.1
PR_A026_PER202312_1,2023-12-31,16124.55
PR_A026_PER202312_2,2023-12-31,21161.02
PR_A026_PER202401_0,2024-01-31,17830.98
PR_A026_PER202401_1,2024-01-31,12917.14
PR_A026_PER202401_2,2024-01-31,17684.16
PR_A026_PER202402_0,2024-02-29,4846.22
PR_A026_PER202402_1,2024-02-29,9044.93
PR_A026_PER202402_2,2024-02-29,28355.43
PR_A026_PER202403_0,2024-03-31,5615.58
PR_A026_PER202403_1,2024-03-31,20889.33
PR_A026_PER202403_2,2024-03-31,18354.79
PR_A026_PER202404_0,2024-04-30,14637.1
PR_A026_PER202404_1,2024-04-30,22722.03
PR_A026_PER202404_2,2024-04-30,9447.22
PR_A026_PER202405_0,2024-05-31,0.0
PR_A026_PER202405_1,2024-05-31,20302.06
PR_A026_PER202405_2,2024-05-31,28748.87
PR_A026_PER202406_0,2024-06-30,16384.09
PR_A026_PER202406_1,2024-06-30,19331.26
PR_A026_PER202406_2,2024-06-30,14696.04
PR_A026_PER202407_0,2024-07-31,17514.83
PR_A026_PER202407_1,2024-07-31,19272.52
PR_A026_PER202407_2,2024-07-31,7159.27
PR_A027_PER202308_0,2023-08-31,19006.4
PR_A027_PER202308_1,2023-08-31,6738.27
PR_A027_PER202308_2,2023-08-31,11389.99
PR_A027_PER202309_0,2023-09-30,37865.83
PR_A027_PER202309_1,2023-09-30,3719.77
PR_A027_PER202309_2,2023-09-30,0.0
PR_A027_PER202310_0,2023-10-31,6729.61
PR_A027_PER202310_1,2023-10-31,23535.28
PR_A027_PER202310_2,2023-10-31,11747.58
PR_A027_PER202311_0,2023-11-30,13372.3
PR_A027_PER202311_1,2023-11-30,19346.69
PR_A027_PER202311_2,2023-11-30,12714.29
PR_A027_PER202312_0,2023-12-31,7545.75
PR_A027_PER202312_1,2023-12-31,15590.09
PR_A027_PER202312_2,2023-12-31,22380.78
PR_A027_PER202401_0,2024-01-31,16779.73
PR_A027_PER202401_1,2024-01-31,32463.5
PR_A027_PER202401_2,2024-01-31,0.0
PR_A027_PER202402_0,2024-02-29,12337.13
PR_A027_PER202402_1,2024-02-29,15765.15
PR_A027_PER202402_2,2024-02-29,16150.27
PR_A027_PER202403_0,2024-03-31,25374.22
PR_A027_PER202403_1,2024-03-31,0.0
PR_A027_PER202403_2,2024-03-31,20048.78
PR_A027_PER202404_0,2024-04-30,13047.47
PR_A027_PER202404_1,2024-04-30,19548.1
PR_A027_PER202404_2,2024-04-30,18303.21
PR_A027_PER202405_0,2024-05-31,30445.49
PR_A027_PER202405_1,2024-05-31,13085.55
PR_A027_PER202405_2,2024-05-31,5479.6
PR_A027_PER202406_0,2024-06-30,27034.1
PR_A027_PER202406_1,2024-06-30,0.0
PR_A027_PER202406_2,2024-06-30,23935.87
PR_A027_PER202407_0,2024-07-31,13478.88
PR_A027_PER202407_1,2024-07-31,12734.54
PR_A027_PER202407_2,2024-07-31,20168.18
PR_A028_PER202308_0,2023-08-31,0.0
PR_A028_PER202308_1,2023-08-31,15120.82
PR_A028_PER202308_2,2023-08-31,23436.17
PR_A028_PER202309_0,2023-09-30,11363.5
PR_A028_PER202309_1,2023-09-30,26564.97
PR_A028_PER202309_2,2023-09-30,3832.6
PR_A028_PER202310_0,2023-10-31,28127.41
PR_A028_PER202310_1,2023-10-31,12637.09
PR_A028_PER202310_2,2023-10-31,5795.77
PR_A028_PER202311_0,2023-11-30,17783.7
PR_A028_PER202311_1,2023-11-30,21772.61
PR_A028_PER202311_2,2023-11-30,3759.76
PR_A028_PER202312_0,2023-12-31,7369.51
PR_A028_PER202312_1,2023-12-31,13207.26
PR_A028_PER202312_2,2023-12-31,27077.38
PR_A028_PER202401_0,2024-01-31,17336.91
PR_A028_PER202401_1,2024-01-31,12445.34
PR_A028_PER202401_2,2024-01-31,19308.75
PR_A028_PER202402_0,2024-02-29,30107.18
PR_A028_PER202402_1,2024-02-29,7690.32
PR_A028_PER202402_2,2024-02-29,6735.74
PR_A028_PER202403_0,2024-03-31,11392.84
PR_A028_PER202403_1,2024-03-31,7361.29
PR_A028_PER202403_2,2024-03-31,31302.19
PR_A028_PER202404_0,2024-04-30,43389.7
PR_A028_PER202404_1,2024-04-30,0.0
PR_A028_PER202404_2,2024-04-30,5293.89
PR_A028_PER202405_0,2024-05-31,35555.38
PR_A028_PER202405_1,2024-05-31,10953.2
PR_A028_PER202405_2,2024-05-31,0.0
PR_A028_PER202406_0,2024-06-30,31668.45
PR_A028_PER202406_1,2024-06-30,0.0
PR_A028_PER202406_2,2024-06-30,18133.73
PR_A028_PER202407_0,2024-07-31,6473.2
PR_A028_PER202407_1,2024-07-31,31215.96
PR_A028_PER202407_2,2024-07-31,11286.23
PR_A029_PER202308_0,2023-08-31,12528.2
PR_A029_PER202308_1,2023-08-31,10864.14
PR_A029_PER202308_2,2023-08-31,20000.65
PR_A029_PER202309_0,2023-09-30,22790.6
PR_A029_PER202309_1,2023-09-30,12955.43
PR_A029_PER202309_2,2023-09-30,10219.84
PR_A029_PER202310_0,2023-10-31,5507.07
PR_A029_PER202310_1,2023-10-31,33655.13
PR_A029_PER202310_2,2023-10-31,9010.9
PR_A029_PER202311_0,2023-11-30,12065.05
PR_A029_PER202311_1,2023-11-30,20911.53
PR_A029_PER202311_2,2023-11-30,14783.51
PR_A029_PER202312_0,2023-12-31,6879.04
PR_A029_PER202312_1,2023-12-31,29794.38
PR_A029_PER202312_2,2023-12-31,14910.55
PR_A029_PER202401_0,2024-01-31,18159.14
PR_A029_PER202401_1,2024-01-31,9360.21
PR_A029_PER202401_2,2024-01-31,20690.37
PR_A029_PER202402_0,2024-02-29,15406.4
PR_A029_PER202402_1,2024-02-29,18939.17
PR_A029_PER202402_2,2024-02-29,13804.5
PR_A029_PER202403_0,2024-03-31,14001.04
PR_A029_PER202403_1,2024-03-31,27561.34
PR_A029_PER202403_2,2024-03-31,9233.77
PR_A029_PER202404_0,2024-04-30,10744.32
PR_A029_PER202404_1,2024-04-30,36756.16
PR_A029_PER202404_2,2024-04-30,6405.0
PR_A029_PER202405_0,2024-05-31,20221.74
PR_A029_PER202405_1,2024-05-31,21622.3
PR_A029_PER202405_2,2024-05-31,7612.19
PR_A029_PER202406_0,2024-06-30,14017.82
PR_A029_PER202406_1,2024-06-30,30619.14
PR_A029_PER202406_2,2024-06-30,6434.26
PR_A029_PER202407_0,2024-07-31,15113.51
PR_A029_PER202407_1,2024-07-31,11548.65
PR_A029_PER202407_2,2024-07-31,25113.52
PR_A030_PER202308_0,2023-08-31,7346.46
PR_A030_PER202308_1,2023-08-31,14096.64
PR_A030_PER202308_2,2023-08-31,18366.82
PR_A030_PER202309_0,2023-09-30,23033.78
PR_A030_PER202309_1,2023-09-30,14496.6
PR_A030_PER202309_2,2023-09-30,9935.45
PR_A030_PER202310_0,2023-10-31,20461.18
PR_A030_PER202310_1,2023-10-31,17171.44
PR_A030_PER202310_2,2023-10-31,7021.06
PR_A030_PER202311_0,2023-11-30,43256.32
PR_A030_PER202311_1,2023-11-30,5533.82
PR_A030_PER202311_2,2023-11-30,0.0
PR_A030_PER202312_0,2023-12-31,14314.62
PR_A030_PER202312_1,2023-12-31,18650.05
PR_A030_PER202312_2,2023-12-31,18551.01
PR_A030_PER202401_0,2024-01-31,11721.63
PR_A030_PER202401_1,2024-01-31,10190.67
PR_A030_PER202401_2,2024-01-31,25273.75
PR_A030_PER202402_0,2024-02-29,24388.08
PR_A030_PER202402_1,2024-02-29,11965.23
PR_A030_PER202402_2,2024-02-29,7857.41
PR_A030_PER202403_0,2024-03-31,31250.52
PR_A030_PER202403_1,2024-03-31,16834.49
PR_A030_PER202403_2,2024-03-31,4982.25
PR_A030_PER202404_0,2024-04-30,13090.93
PR_A030_PER202404_1,2024-04-30,22995.06
PR_A030_PER202404_2,2024-04-30,19942.47
PR_A030_PER202405_0,2024-05-31,28211.82
PR_A030_PER202405_1,2024-05-31,9302.49
PR_A030_PER202405_2,2024-05-31,14187.8
PR_A030_PER202406_0,2024-06-30,17388.36
PR_A030_PER202406_1,2024-06-30,14004.9
PR_A030_PER202406_2,2024-06-30,20612.55
PR_A030_PER202407_0,2024-07-31,26577.05
PR_A030_PER202407_1,2024-07-31,24173.43
PR_A030_PER202407_2,2024-07-31,0.0
PR_A031_PER202308_0,2023-08-31,15206.43
PR_A031_PER202308_1,2023-08-31,8218.96
PR_A031_PER202308_2,2023-08-31,15719.93
PR_A031_PER202309_0,2023-09-30,15027.66
PR_A031_PER202309_1,2023-09-30,3370.9
PR_A031_PER202309_2,2023-09-30,25552.29
PR_A031_PER202310_0,2023-10-31,16593.15
PR_A031_PER202310_1,2023-10-31,24631.02
PR_A031_PER202310_2,2023-10-31,7966.83
PR_A031_PER202311_0,2023-11-30,34611.8
PR_A031_PER202311_1,2023-11-30,6496.96
PR_A031_PER202311_2,2023-11-30,5513.8
PR_A031_PER202312_0,2023-12-31,13303.98
PR_A031_PER202312_1,2023-12-31,14617.54
PR_A031_PER202312_2,2023-12-31,22650.8
PR_A031_PER202401_0,2024-01-31,8133.75
PR_A031_PER202401_1,2024-01-31,13966.97
PR_A031_PER202401_2,2024-01-31,30333.82
PR_A031_PER202402_0,2024-02-29,5089.11
PR_A031_PER202402_1,2024-02-29,19911.78
PR_A031_PER202402_2,2024-02-29,19729.78
PR_A031_PER202403_0,2024-03-31,9021.41
PR_A031_PER202403_1,2024-03-31,30895.44
PR_A031_PER202403_2,2024-03-31,9510.94
PR_A031_PER202404_0,2024-04-30,27114.96
PR_A031_PER202404_1,2024-04-30,5798.18
PR_A031_PER202404_2,2024-04-30,17707.5
PR_A031_PER202405_0,2024-05-31,11202.48
PR_A031_PER202405_1,2024-05-31,18859.06
PR_A031_PER202405_2,2024-05-31,20980.97
PR_A031_PER202406_0,2024-06-30,4640.89
PR_A031_PER202406_1,2024-06-30,32214.64
PR_A031_PER202406_2,2024-06-30,14532.46
PR_A031_PER202407_0,2024-07-31,0.0
PR_A031_PER202407_1,2024-07-31,20317.74
PR_A031_PER202407_2,2024-07-31,29898.31
PR_A032_PER202308_0,2023-08-31,14033.9
PR_A032_PER202308_1,2023-08-31,14789.57
PR_A032_PER202308_2,2023-08-31,10736.81
PR_A032_PER202309_0,2023-09-30,0.0
PR_A032_PER202309_1,2023-09-30,21248.45
PR_A032_PER202309_2,2023-09-30,24198.47
PR_A032_PER202310_0,2023-10-31,34464.13
PR_A032_PER202310_1,2023-10-31,4822.42
PR_A032_PER202310_2,2023-10-31,7267.16
PR_A032_PER202311_0,2023-11-30,23997.75
PR_A032_PER202311_1,2023-11-30,10419.62
PR_A032_PER202311_2,2023-11-30,14257.9
PR_A032_PER202312_0,2023-12-31,22867.3
PR_A032_PER202312_1,2023-12-31,27307.76
PR_A032_PER202312_2,2023-12-31,0.0
PR_A032_PER202401_0,2024-01-31,17262.67
PR_A032_PER202401_1,2024-01-31,22280.45
PR_A032_PER202401_2,2024-01-31,10619.04
PR_A032_PER202402_0,2024-02-29,17485.81
PR_A032_PER202402_1,2024-02-29,19760.72
PR_A032_PER202402_2,2024-02-29,9907.64
PR_A032_PER202403_0,2024-03-31,15039.35
PR_A032_PER202403_1,2024-03-31,32394.17
PR_A032_PER202403_2,2024-03-31,4396.22
PR_A032_PER202404_0,2024-04-30,5236.45
PR_A032_PER202404_1,2024-04-30,41665.0
PR_A032_PER202404_2,2024-04-30,7368.58
PR_A032_PER202405_0,2024-05-31,15876.2
PR_A032_PER202405_1,2024-05-31,8504.24
PR_A032_PER202405_2,2024-05-31,24774.48
PR_A032_PER202406_0,2024-06-30,33195.71
PR_A032_PER202406_1,2024-06-30,6820.3
PR_A032_PER202406_2,2024-06-30,14910.02
PR_A032_PER202407_0,2024-07-31,25537.12
PR_A032_PER202407_1,2024-07-31,13339.7
PR_A032_PER202407_2,2024-07-31,11648.56
PR_A033_PER202308_0,2023-08-31,17281.48
PR_A033_PER202308_1,2023-08-31,17870.53
PR_A033_PER202308_2,2023-08-31,11295.89
PR_A033_PER202309_0,2023-09-30,45188.32
PR_A033_PER202309_1,2023-09-30,0.0
PR_A033_PER202309_2,2023-09-30,0.0
PR_A033_PER202310_0,2023-10-31,15832.69
PR_A033_PER202310_1,2023-10-31,22258.82
PR_A033_PER202310_2,2023-10-31,14082.65
PR_A033_PER202311_0,2023-11-30,15496.88
PR_A033_PER202311_1,2023-11-30,23526.9
PR_A033_PER202311_2,2023-11-30,7412.78
PR_A033_PER202312_0,2023-12-31,30886.26
PR_A033_PER202312_1,2023-12-31,18272.63
PR_A033_PER202312_2,2023-12-31,7453.84
PR_A033_PER202401_0,2024-01-31,16319.11
PR_A033_PER202401_1,2024-01-31,37594.48
PR_A033_PER202401_2,2024-01-31,0.0
PR_A033_PER202402_0,2024-02-29,24316.98
PR_A033_PER202402_1,2024-02-29,6063.48
PR_A033_PER202402_2,2024-02-29,18827.8
PR_A033_PER202403_0,2024-03-31,25822.21
PR_A033_PER202403_1,2024-03-31,13882.32
PR_A033_PER202403_2,2024-03-31,12602.0
PR_A033_PER202404_0,2024-04-30,13756.74
PR_A033_PER202404_1,2024-04-30,43399.13
PR_A033_PER202404_2,2024-04-30,0.0
PR_A033_PER202405_0,2024-05-31,13136.43
PR_A033_PER202405_1,2024-05-31,14328.57
PR_A033_PER202405_2,2024-05-31,26646.92
PR_A033_PER202406_0,2024-06-30,24222.13
PR_A033_PER202406_1,2024-06-30,15523.44
PR_A033_PER202406_2,2024-06-30,16404.02
PR_A033_PER202407_0,2024-07-31,11606.09
PR_A033_PER202407_1,2024-07-31,34948.09
PR_A033_PER202407_2,2024-07-31,7184.88
PR_A034_PER202308_0,2023-08-31,10660.53
PR_A034_PER202308_1,2023-08-31,15919.3
PR_A034_PER202308_2,2023-08-31,18497.65
PR_A034_PER202309_0,2023-09-30,17885.56
PR_A034_PER202309_1,2023-09-30,6464.44
PR_A034_PER202309_2,2023-09-30,23510.94
PR_A034_PER202310_0,2023-10-31,6954.98
PR_A034_PER202310_1,2023-10-31,16637.58
PR_A034_PER202310_2,2023-10-31,24088.46
PR_A034_PER202311_0,2023-11-30,19040.11
PR_A034_PER202311_1,2023-11-30,20158.51
PR_A034_PER202311_2,2023-11-30,6361.0
PR_A034_PER202312_0,2023-12-31,26626.82
PR_A034_PER202312_1,2023-12-31,22635.78
PR_A034_PER202312_2,2023-12-31,7285.32
PR_A034_PER202401_0,2024-01-31,21622.4
PR_A034_PER202401_1,2024-01-31,13256.99
PR_A034_PER202401_2,2024-01-31,18856.21
PR_A034_PER202402_0,2024-02-29,8054.94
PR_A034_PER202402_1,2024-02-29,11813.08
PR_A034_PER202402_2,2024-02-29,27626.94
PR_A034_PER202403_0,2024-03-31,13467.64
PR_A034_PER202403_1,2024-03-31,32982.25
PR_A034_PER202403_2,2024-03-31,7889.38
PR_A034_PER202404_0,2024-04-30,22016.91
PR_A034_PER202404_1,2024-04-30,6308.37
PR_A034_PER202404_2,2024-04-30,28458.95
PR_A034_PER202405_0,2024-05-31,13878.75
PR_A034_PER202405_1,2024-05-31,13657.4
PR_A034_PER202405_2,2024-05-31,25134.74
PR_A034_PER202406_0,2024-06-30,32913.7
PR_A034_PER202406_1,2024-06-30,11741.65
PR_A034_PER202406_2,2024-06-30,7752.34
PR_A034_PER202407_0,2024-07-31,15963.37
PR_A034_PER202407_1,2024-07-31,14849.43
PR_A034_PER202407_2,2024-07-31,20829.8
PR_A035_PER202308_0,2023-08-31,20617.21
PR_A035_PER202308_1,2023-08-31,7203.9
PR_A035_PER202308_2,2023-08-31,20791.42
PR_A035_PER202309_0,2023-09-30,7671.03
PR_A035_PER202309_1,2023-09-30,4691.87
PR_A035_PER202309_2,2023-09-30,35447.29
PR_A035_PER202310_0,2023-10-31,4543.98
PR_A035_PER202310_1,2023-10-31,20538.18
PR_A035_PER202310_2,2023-10-31,28622.49
PR_A035_PER202311_0,2023-11-30,16589.47
PR_A035_PER202311_1,2023-11-30,15851.25
PR_A035_PER202311_2,2023-11-30,19540.53
PR_A035_PER202312_0,2023-12-31,36131.2
PR_A035_PER202312_1,2023-12-31,10599.45
PR_A035_PER202312_2,2023-12-31,6331.18
PR_A035_PER202401_0,2024-01-31,7468.44
PR_A035_PER202401_1,2024-01-31,15393.93
PR_A035_PER202401_2,2024-01-31,31898.64
PR_A035_PER202402_0,2024-02-29,39834.95
PR_A035_PER202402_1,2024-02-29,13284.73
PR_A035_PER202402_2,2024-02-29,0.0
PR_A035_PER202403_0,2024-03-31,12084.58
PR_A035_PER202403_1,2024-03-31,27151.47
PR_A035_PER202403_2,2024-03-31,18071.89
PR_A035_PER202404_0,2024-04-30,10495.53
PR_A035_PER202404_1,2024-04-30,41545.34
PR_A035_PER202404_2,2024-04-30,7379.6
PR_A035_PER202405_0,2024-05-31,8066.52
PR_A035_PER202405_1,2024-05-31,32920.71
PR_A035_PER202405_2,2024-05-31,13568.99
PR_A035_PER202406_0,2024-06-30,13903.18
PR_A035_PER202406_1,2024-06-30,0.0
PR_A035_PER202406_2,2024-06-30,41047.27
PR_A035_PER202407_0,2024-07-31,16733.42
PR_A035_PER202407_1,2024-07-31,7313.15
PR_A035_PER202407_2,2024-07-31,29790.86
PR_A036_PER202308_0,2023-08-31,13756.1
PR_A036_PER202308_1,2023-08-31,23892.8
PR_A036_PER202308_2,2023-08-31,11112.85
PR_A036_PER202309_0,2023-09-30,19611.43
PR_A036_PER202309_1,2023-09-30,6836.53
PR_A036_PER202309_2,2023-09-30,27985.98
PR_A036_PER202310_0,2023-10-31,18070.04
PR_A036_PER202310_1,2023-10-31,12090.53
PR_A036_PER202310_2,2023-10-31,23539.97
PR_A036_PER202311_0,2023-11-30,29982.76
PR_A036_PER202311_1,2023-11-30,18635.44
PR_A036_PER202311_2,2023-11-30,4193.86
PR_A036_PER202312_0,2023-12-31,11381.74
PR_A036_PER202312_1,2023-12-31,14328.36
PR_A036_PER202312_2,2023-12-31,35202.78
PR_A036_PER202401_0,2024-01-31,17042.76
PR_A036_PER202401_1,2024-01-31,17517.52
PR_A036_PER202401_2,2024-01-31,22703.74
PR_A036_PER202402_0,2024-02-29,17152.63
PR_A036_PER202402_1,2024-02-29,0.0
PR_A036_PER202402_2,2024-02-29,37475.89
PR_A036_PER202403_0,2024-03-31,15860.73
PR_A036_PER202403_1,2024-03-31,19479.23
PR_A036_PER202403_2,2024-03-31,26266.24
PR_A036_PER202404_0,2024-04-30,17089.43
PR_A036_PER202404_1,2024-04-30,31625.25
PR_A036_PER202404_2,2024-04-30,14029.6
PR_A036_PER202405_0,2024-05-31,12623.2
PR_A036_PER202405_1,2024-05-31,35627.25
PR_A036_PER202405_2,2024-05-31,12487.95
PR_A036_PER202406_0,2024-06-30,45507.2
PR_A036_PER202406_1,2024-06-30,17048.63
PR_A036_PER202406_2,2024-06-30,0.0
PR_A036_PER202407_0,2024-07-31,22004.59
PR_A036_PER202407_1,2024-07-31,27039.2
PR_A036_PER202407_2,2024-07-31,8323.88
PR_A037_PER202308_0,2023-08-31,15003.55
PR_A037_PER202308_1,2023-08-31,9239.85
PR_A037_PER202308_2,2023-08-31,25447.26
PR_A037_PER202309_0,2023-09-30,26152.61
PR_A037_PER202309_1,2023-09-30,14411.15
PR_A037_PER202309_2,2023-09-30,12694.27
PR_A037_PER202310_0,2023-10-31,23560.3
PR_A037_PER202310_1,2023-10-31,5316.39
PR_A037_PER202310_2,2023-10-31,22991.08
PR_A037_PER202311_0,2023-11-30,27391.56
PR_A037_PER202311_1,2023-11-30,0.0
PR_A037_PER202311_2,2023-11-30,25338.94
PR_A037_PER202312_0,2023-12-31,13349.98
PR_A037_PER202312_1,2023-12-31,34204.06
PR_A037_PER202312_2,2023-12-31,14680.5
PR_A037_PER202401_0,2024-01-31,18224.36
PR_A037_PER202401_1,2024-01-31,0.0
PR_A037_PER202401_2,2024-01-31,41474.97
PR_A037_PER202402_0,2024-02-29,21585.95
PR_A037_PER202402_1,2024-02-29,14974.2
PR_A037_PER202402_2,2024-02-29,15290.35
PR_A037_PER202403_0,2024-03-31,12151.66
PR_A037_PER202403_1,2024-03-31,25130.78
PR_A037_PER202403_2,2024-03-31,24169.12
PR_A037_PER202404_0,2024-04-30,38137.78
PR_A037_PER202404_1,2024-04-30,10441.48
PR_A037_PER202404_2,2024-04-30,11222.61
PR_A037_PER202405_0,2024-05-31,17110.33
PR_A037_PER202405_1,2024-05-31,44224.16
PR_A037_PER202405_2,2024-05-31,0.0
PR_A037_PER202406_0,2024-06-30,20831.22
PR_A037_PER202406_1,2024-06-30,16611.31
PR_A037_PER202406_2,2024-06-30,21101.34
PR_A037_PER202407_0,2024-07-31,0.0
PR_A037_PER202407_1,2024-07-31,8433.22
PR_A037_PER202407_2,2024-07-31,50078.78
PR_A038_PER202308_0,2023-08-31,26765.27
PR_A038_PER202308_1,2023-08-31,9350.04
PR_A038_PER202308_2,2023-08-31,10319.91
PR_A038_PER202309_0,2023-09-30,8113.54
PR_A038_PER202309_1,2023-09-30,24423.04
PR_A038_PER202309_2,2023-09-30,16467.43
PR_A038_PER202310_0,2023-10-31,15522.73
PR_A038_PER202310_1,2023-10-31,29156.5
PR_A038_PER202310_2,2023-10-31,7432.6
PR_A038_PER202311_0,2023-11-30,25846.7
PR_A038_PER202311_1,2023-11-30,12173.53
PR_A038_PER202311_2,2023-11-30,14693.29
PR_A038_PER202312_0,2023-12-31,42154.29
PR_A038_PER202312_1,2023-12-31,15132.39
PR_A038_PER202312_2,2023-12-31,0.0
PR_A038_PER202401_0,2024-01-31,24989.48
PR_A038_PER202401_1,2024-01-31,15215.52
PR_A038_PER202401_2,2024-01-31,14212.55
PR_A038_PER202402_0,2024-02-29,11236.53
PR_A038_PER202402_1,2024-02-29,23655.29
PR_A038_PER202402_2,2024-02-29,19466.75
PR_A038_PER202403_0,2024-03-31,31715.77
PR_A038_PER202403_1,2024-03-31,26261.47
PR_A038_PER202403_2,2024-03-31,0.0
PR_A038_PER202404_0,2024-04-30,10175.41
PR_A038_PER202404_1,2024-04-30,32251.62
PR_A038_PER202404_2,2024-04-30,14024.79
PR_A038_PER202405_0,2024-05-31,27879.43
PR_A038_PER202405_1,2024-05-31,11151.53
PR_A038_PER202405_2,2024-05-31,16566.87
PR_A038_PER202406_0,2024-06-30,9630.14
PR_A038_PER202406_1,2024-06-30,33344.32
PR_A038_PER202406_2,2024-06-30,13412.51
PR_A038_PER202407_0,2024-07-31,23609.34
PR_A038_PER202407_1,2024-07-31,18980.63
PR_A038_PER202407_2,2024-07-31,14269.4
PR_A039_PER202308_0,2023-08-31,16608.15
PR_A039_PER202308_1,2023-08-31,25498.37
PR_A039_PER202308_2,2023-08-31,5131.26
PR_A039_PER202309_0,2023-09-30,17961.56
PR_A039_PER202309_1,2023-09-30,17202.06
PR_A039_PER202309_2,2023-09-30,17327.64
PR_A039_PER202310_0,2023-10-31,15094.97
PR_A039_PER202310_1,2023-10-31,38382.27
PR_A039_PER202310_2,2023-10-31,0.0
PR_A039_PER202311_0,2023-11-30,18006.55
PR_A039_PER202311_1,2023-11-30,28048.73
PR_A039_PER202311_2,2023-11-30,8964.65
PR_A039_PER202312_0,2023-12-31,35679.6
PR_A039_PER202312_1,2023-12-31,4077.18
PR_A039_PER202312_2,2023-12-31,18904.88
PR_A039_PER202401_0,2024-01-31,19325.9
PR_A039_PER202401_1,2024-01-31,9862.34
PR_A039_PER202401_2,2024-01-31,26506.22
PR_A039_PER202402_0,2024-02-29,45827.17
PR_A039_PER202402_1,2024-02-29,0.0
