opportunity_id,opportunity_type,title,description,score,priority,status,created_ts,advisor_id,household_id,prediction_id
OPP00000421,AGP Goal Recovery,AGP Goal Recovery for ADV0138,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.7932,Low,Open,2025-12-31 00:00:00,ADV0138,HH01914,PRED00000549
OPP00000422,Managed Account Expansion,Managed Account Expansion for ADV0138,"Detected managed account expansion opportunity using features, CRM and graph context.",0.6001,High,Open,2025-12-31 00:00:00,ADV0138,HH01916,PRED00000552
OPP00000423,AUM Retention,AUM Retention for ADV0139,"Detected aum retention opportunity using features, CRM and graph context.",0.4657,High,Open,2025-12-31 00:00:00,ADV0139,HH01927,PRED00000553
OPP00000424,AGP Goal Recovery,AGP Goal Recovery for ADV0139,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.5128,Low,Open,2025-12-31 00:00:00,ADV0139,HH01925,PRED00000554
OPP00000425,CRM Engagement Gap,CRM Engagement Gap for ADV0139,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.8067,Medium,Open,2025-12-31 00:00:00,ADV0139,HH01932,PRED00000554
OPP00000426,AUM Retention,AUM Retention for ADV0140,"Detected aum retention opportunity using features, CRM and graph context.",0.8513,Low,Open,2025-12-31 00:00:00,ADV0140,HH01946,PRED00000559
OPP00000427,AUM Retention,AUM Retention for ADV0140,"Detected aum retention opportunity using features, CRM and graph context.",0.4852,Medium,Open,2025-12-31 00:00:00,ADV0140,HH01945,PRED00000557
OPP00000428,AGP Goal Recovery,AGP Goal Recovery for ADV0140,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.6764,Medium,Open,2025-12-31 00:00:00,ADV0140,HH01945,PRED00000559
OPP00000429,NNM Growth,NNM Growth for ADV0140,"Detected nnm growth opportunity using features, CRM and graph context.",0.5919,Medium,Open,2025-12-31 00:00:00,ADV0140,HH01936,PRED00000557
OPP00000430,AGP Goal Recovery,AGP Goal Recovery for ADV0141,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.6706,Medium,Open,2025-12-31 00:00:00,ADV0141,HH01953,PRED00000563
OPP00000431,AGP Goal Recovery,AGP Goal Recovery for ADV0141,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.8937,Low,Open,2025-12-31 00:00:00,ADV0141,HH01958,PRED00000563
OPP00000432,AGP Goal Recovery,AGP Goal Recovery for ADV0141,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.7407,Low,Open,2025-12-31 00:00:00,ADV0141,HH01954,PRED00000561
OPP00000433,NNM Growth,NNM Growth for ADV0142,"Detected nnm growth opportunity using features, CRM and graph context.",0.8018,High,Open,2025-12-31 00:00:00,ADV0142,HH01973,PRED00000566
OPP00000434,Managed Account Expansion,Managed Account Expansion for ADV0142,"Detected managed account expansion opportunity using features, CRM and graph context.",0.4806,High,Open,2025-12-31 00:00:00,ADV0142,HH01973,PRED00000566
OPP00000435,CRM Engagement Gap,CRM Engagement Gap for ADV0142,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.9252,Medium,Open,2025-12-31 00:00:00,ADV0142,HH01972,PRED00000566
OPP00000436,Managed Account Expansion,Managed Account Expansion for ADV0142,"Detected managed account expansion opportunity using features, CRM and graph context.",0.8053,Medium,Open,2025-12-31 00:00:00,ADV0142,HH01966,PRED00000567
OPP00000437,CRM Engagement Gap,CRM Engagement Gap for ADV0143,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.4908,Low,Open,2025-12-31 00:00:00,ADV0143,HH01981,PRED00000571
OPP00000438,CRM Engagement Gap,CRM Engagement Gap for ADV0143,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.4816,Low,Open,2025-12-31 00:00:00,ADV0143,HH01981,PRED00000572
OPP00000439,AUM Retention,AUM Retention for ADV0144,"Detected aum retention opportunity using features, CRM and graph context.",0.8598,High,Open,2025-12-31 00:00:00,ADV0144,HH01987,PRED00000575
OPP00000440,Managed Account Expansion,Managed Account Expansion for ADV0144,"Detected managed account expansion opportunity using features, CRM and graph context.",0.7035,Medium,Open,2025-12-31 00:00:00,ADV0144,HH01992,PRED00000575
OPP00000441,AUM Retention,AUM Retention for ADV0145,"Detected aum retention opportunity using features, CRM and graph context.",0.6334,Medium,Open,2025-12-31 00:00:00,ADV0145,HH01999,PRED00000580
OPP00000442,Managed Account Expansion,Managed Account Expansion for ADV0145,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5066,Low,Open,2025-12-31 00:00:00,ADV0145,HH02003,PRED00000580
OPP00000443,AGP Goal Recovery,AGP Goal Recovery for ADV0145,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.4739,Medium,Open,2025-12-31 00:00:00,ADV0145,HH02009,PRED00000579
OPP00000444,Managed Account Expansion,Managed Account Expansion for ADV0145,"Detected managed account expansion opportunity using features, CRM and graph context.",0.572,High,Open,2025-12-31 00:00:00,ADV0145,HH02005,PRED00000577
OPP00000445,AUM Retention,AUM Retention for ADV0146,"Detected aum retention opportunity using features, CRM and graph context.",0.6759,High,Open,2025-12-31 00:00:00,ADV0146,HH02027,PRED00000581
OPP00000446,CRM Engagement Gap,CRM Engagement Gap for ADV0146,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.5174,High,Open,2025-12-31 00:00:00,ADV0146,HH02013,PRED00000581
OPP00000447,AGP Goal Recovery,AGP Goal Recovery for ADV0146,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.9439,Medium,Open,2025-12-31 00:00:00,ADV0146,HH02019,PRED00000582
OPP00000448,AGP Goal Recovery,AGP Goal Recovery for ADV0146,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.6522,Medium,Open,2025-12-31 00:00:00,ADV0146,HH02026,PRED00000582
OPP00000449,CRM Engagement Gap,CRM Engagement Gap for ADV0147,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.4635,Low,Open,2025-12-31 00:00:00,ADV0147,HH02029,PRED00000586
OPP00000450,Managed Account Expansion,Managed Account Expansion for ADV0147,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5621,Low,Open,2025-12-31 00:00:00,ADV0147,HH02032,PRED00000585
OPP00000451,CRM Engagement Gap,CRM Engagement Gap for ADV0147,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.6576,High,Open,2025-12-31 00:00:00,ADV0147,HH02033,PRED00000587
OPP00000452,CRM Engagement Gap,CRM Engagement Gap for ADV0147,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.6298,Medium,Open,2025-12-31 00:00:00,ADV0147,HH02029,PRED00000587
OPP00000453,AGP Goal Recovery,AGP Goal Recovery for ADV0148,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.8092,Low,Open,2025-12-31 00:00:00,ADV0148,HH02051,PRED00000589
OPP00000454,AUM Retention,AUM Retention for ADV0148,"Detected aum retention opportunity using features, CRM and graph context.",0.5186,High,Open,2025-12-31 00:00:00,ADV0148,HH02058,PRED00000590
OPP00000455,Managed Account Expansion,Managed Account Expansion for ADV0148,"Detected managed account expansion opportunity using features, CRM and graph context.",0.7343,High,Open,2025-12-31 00:00:00,ADV0148,HH02054,PRED00000589
OPP00000456,AUM Retention,AUM Retention for ADV0148,"Detected aum retention opportunity using features, CRM and graph context.",0.5313,High,Open,2025-12-31 00:00:00,ADV0148,HH02056,PRED00000592
OPP00000457,Managed Account Expansion,Managed Account Expansion for ADV0149,"Detected managed account expansion opportunity using features, CRM and graph context.",0.9083,High,Open,2025-12-31 00:00:00,ADV0149,HH02061,PRED00000595
OPP00000458,Managed Account Expansion,Managed Account Expansion for ADV0149,"Detected managed account expansion opportunity using features, CRM and graph context.",0.737,Low,Open,2025-12-31 00:00:00,ADV0149,HH02062,PRED00000596
OPP00000459,Managed Account Expansion,Managed Account Expansion for ADV0149,"Detected managed account expansion opportunity using features, CRM and graph context.",0.8126,High,Open,2025-12-31 00:00:00,ADV0149,HH02066,PRED00000593
OPP00000460,Managed Account Expansion,Managed Account Expansion for ADV0150,"Detected managed account expansion opportunity using features, CRM and graph context.",0.4656,Medium,Open,2025-12-31 00:00:00,ADV0150,HH02081,PRED00000599
OPP00000461,AUM Retention,AUM Retention for ADV0150,"Detected aum retention opportunity using features, CRM and graph context.",0.7508,High,Open,2025-12-31 00:00:00,ADV0150,HH02080,PRED00000600
OPP00000462,NNM Growth,NNM Growth for ADV0150,"Detected nnm growth opportunity using features, CRM and graph context.",0.9314,High,Open,2025-12-31 00:00:00,ADV0150,HH02077,PRED00000598
OPP00000463,Managed Account Expansion,Managed Account Expansion for ADV0151,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5197,Low,Open,2025-12-31 00:00:00,ADV0151,HH02087,PRED00000602
OPP00000464,NNM Growth,NNM Growth for ADV0151,"Detected nnm growth opportunity using features, CRM and graph context.",0.6587,Medium,Open,2025-12-31 00:00:00,ADV0151,HH02094,PRED00000604
OPP00000465,NNM Growth,NNM Growth for ADV0151,"Detected nnm growth opportunity using features, CRM and graph context.",0.6997,Low,Open,2025-12-31 00:00:00,ADV0151,HH02095,PRED00000601
OPP00000466,NNM Growth,NNM Growth for ADV0151,"Detected nnm growth opportunity using features, CRM and graph context.",0.8941,High,Open,2025-12-31 00:00:00,ADV0151,HH02095,PRED00000601
OPP00000467,AUM Retention,AUM Retention for ADV0152,"Detected aum retention opportunity using features, CRM and graph context.",0.4592,High,Open,2025-12-31 00:00:00,ADV0152,HH02106,PRED00000607
OPP00000468,Managed Account Expansion,Managed Account Expansion for ADV0152,"Detected managed account expansion opportunity using features, CRM and graph context.",0.8609,High,Open,2025-12-31 00:00:00,ADV0152,HH02111,PRED00000608
OPP00000469,AGP Goal Recovery,AGP Goal Recovery for ADV0153,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.5913,Medium,Open,2025-12-31 00:00:00,ADV0153,HH02121,PRED00000612
OPP00000470,Managed Account Expansion,Managed Account Expansion for ADV0153,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5744,Medium,Open,2025-12-31 00:00:00,ADV0153,HH02123,PRED00000611
OPP00000471,CRM Engagement Gap,CRM Engagement Gap for ADV0153,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.6416,Low,Open,2025-12-31 00:00:00,ADV0153,HH02127,PRED00000612
OPP00000472,AUM Retention,AUM Retention for ADV0154,"Detected aum retention opportunity using features, CRM and graph context.",0.6111,High,Open,2025-12-31 00:00:00,ADV0154,HH02131,PRED00000614
OPP00000473,CRM Engagement Gap,CRM Engagement Gap for ADV0154,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.8086,Medium,Open,2025-12-31 00:00:00,ADV0154,HH02134,PRED00000615
OPP00000474,AUM Retention,AUM Retention for ADV0154,"Detected aum retention opportunity using features, CRM and graph context.",0.6925,High,Open,2025-12-31 00:00:00,ADV0154,HH02138,PRED00000613
OPP00000475,CRM Engagement Gap,CRM Engagement Gap for ADV0154,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.5011,Medium,Open,2025-12-31 00:00:00,ADV0154,HH02132,PRED00000613
OPP00000476,AGP Goal Recovery,AGP Goal Recovery for ADV0155,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.8142,Low,Open,2025-12-31 00:00:00,ADV0155,HH02143,PRED00000620
OPP00000477,NNM Growth,NNM Growth for ADV0155,"Detected nnm growth opportunity using features, CRM and graph context.",0.6444,Medium,Open,2025-12-31 00:00:00,ADV0155,HH02149,PRED00000620
OPP00000478,NNM Growth,NNM Growth for ADV0155,"Detected nnm growth opportunity using features, CRM and graph context.",0.9173,Medium,Open,2025-12-31 00:00:00,ADV0155,HH02147,PRED00000619
OPP00000479,NNM Growth,NNM Growth for ADV0155,"Detected nnm growth opportunity using features, CRM and graph context.",0.9564,Medium,Open,2025-12-31 00:00:00,ADV0155,HH02152,PRED00000618
OPP00000480,Managed Account Expansion,Managed Account Expansion for ADV0156,"Detected managed account expansion opportunity using features, CRM and graph context.",0.708,Medium,Open,2025-12-31 00:00:00,ADV0156,HH02165,PRED00000623
OPP00000481,NNM Growth,NNM Growth for ADV0156,"Detected nnm growth opportunity using features, CRM and graph context.",0.7325,Low,Open,2025-12-31 00:00:00,ADV0156,HH02159,PRED00000622
OPP00000482,NNM Growth,NNM Growth for ADV0156,"Detected nnm growth opportunity using features, CRM and graph context.",0.5797,High,Open,2025-12-31 00:00:00,ADV0156,HH02161,PRED00000623
OPP00000483,CRM Engagement Gap,CRM Engagement Gap for ADV0157,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.7541,Medium,Open,2025-12-31 00:00:00,ADV0157,HH02168,PRED00000626
OPP00000484,AGP Goal Recovery,AGP Goal Recovery for ADV0157,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.5171,Low,Open,2025-12-31 00:00:00,ADV0157,HH02178,PRED00000626
OPP00000485,AGP Goal Recovery,AGP Goal Recovery for ADV0157,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.685,Low,Open,2025-12-31 00:00:00,ADV0157,HH02173,PRED00000628
OPP00000486,NNM Growth,NNM Growth for ADV0158,"Detected nnm growth opportunity using features, CRM and graph context.",0.536,Low,Open,2025-12-31 00:00:00,ADV0158,HH02186,PRED00000629
OPP00000487,Managed Account Expansion,Managed Account Expansion for ADV0158,"Detected managed account expansion opportunity using features, CRM and graph context.",0.8953,Medium,Open,2025-12-31 00:00:00,ADV0158,HH02181,PRED00000632
OPP00000488,AUM Retention,AUM Retention for ADV0159,"Detected aum retention opportunity using features, CRM and graph context.",0.6206,High,Open,2025-12-31 00:00:00,ADV0159,HH02199,PRED00000633
OPP00000489,Managed Account Expansion,Managed Account Expansion for ADV0159,"Detected managed account expansion opportunity using features, CRM and graph context.",0.523,Low,Open,2025-12-31 00:00:00,ADV0159,HH02196,PRED00000635
OPP00000490,CRM Engagement Gap,CRM Engagement Gap for ADV0159,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.7345,High,Open,2025-12-31 00:00:00,ADV0159,HH02200,PRED00000633
OPP00000491,CRM Engagement Gap,CRM Engagement Gap for ADV0159,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.4619,High,Open,2025-12-31 00:00:00,ADV0159,HH02194,PRED00000634
OPP00000492,NNM Growth,NNM Growth for ADV0160,"Detected nnm growth opportunity using features, CRM and graph context.",0.4984,Low,Open,2025-12-31 00:00:00,ADV0160,HH02217,PRED00000637
OPP00000493,Managed Account Expansion,Managed Account Expansion for ADV0160,"Detected managed account expansion opportunity using features, CRM and graph context.",0.7276,Medium,Open,2025-12-31 00:00:00,ADV0160,HH02215,PRED00000637
OPP00000494,AGP Goal Recovery,AGP Goal Recovery for ADV0160,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.6974,High,Open,2025-12-31 00:00:00,ADV0160,HH02208,PRED00000639
OPP00000495,AGP Goal Recovery,AGP Goal Recovery for ADV0160,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.83,High,Open,2025-12-31 00:00:00,ADV0160,HH02205,PRED00000637
OPP00000496,CRM Engagement Gap,CRM Engagement Gap for ADV0161,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.6486,High,Open,2025-12-31 00:00:00,ADV0161,HH02239,PRED00000641
OPP00000497,AGP Goal Recovery,AGP Goal Recovery for ADV0161,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.6157,High,Open,2025-12-31 00:00:00,ADV0161,HH02232,PRED00000641
OPP00000498,Managed Account Expansion,Managed Account Expansion for ADV0162,"Detected managed account expansion opportunity using features, CRM and graph context.",0.9439,Low,Open,2025-12-31 00:00:00,ADV0162,HH02255,PRED00000645
OPP00000499,AGP Goal Recovery,AGP Goal Recovery for ADV0162,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.5305,High,Open,2025-12-31 00:00:00,ADV0162,HH02248,PRED00000648
OPP00000500,AUM Retention,AUM Retention for ADV0162,"Detected aum retention opportunity using features, CRM and graph context.",0.62,Medium,Open,2025-12-31 00:00:00,ADV0162,HH02248,PRED00000646
OPP00000501,AGP Goal Recovery,AGP Goal Recovery for ADV0162,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.4621,High,Open,2025-12-31 00:00:00,ADV0162,HH02251,PRED00000645
OPP00000502,AUM Retention,AUM Retention for ADV0163,"Detected aum retention opportunity using features, CRM and graph context.",0.7077,Medium,Open,2025-12-31 00:00:00,ADV0163,HH02273,PRED00000651
OPP00000503,CRM Engagement Gap,CRM Engagement Gap for ADV0163,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.5036,Medium,Open,2025-12-31 00:00:00,ADV0163,HH02260,PRED00000650
OPP00000504,Managed Account Expansion,Managed Account Expansion for ADV0164,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5947,Low,Open,2025-12-31 00:00:00,ADV0164,HH02275,PRED00000656
OPP00000505,Managed Account Expansion,Managed Account Expansion for ADV0164,"Detected managed account expansion opportunity using features, CRM and graph context.",0.9473,Medium,Open,2025-12-31 00:00:00,ADV0164,HH02284,PRED00000655
OPP00000506,CRM Engagement Gap,CRM Engagement Gap for ADV0164,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.5868,Medium,Open,2025-12-31 00:00:00,ADV0164,HH02279,PRED00000656
OPP00000507,CRM Engagement Gap,CRM Engagement Gap for ADV0164,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.899,Medium,Open,2025-12-31 00:00:00,ADV0164,HH02282,PRED00000655
OPP00000508,NNM Growth,NNM Growth for ADV0165,"Detected nnm growth opportunity using features, CRM and graph context.",0.8238,Low,Open,2025-12-31 00:00:00,ADV0165,HH02300,PRED00000658
OPP00000509,CRM Engagement Gap,CRM Engagement Gap for ADV0165,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.6877,Medium,Open,2025-12-31 00:00:00,ADV0165,HH02298,PRED00000659
OPP00000510,Managed Account Expansion,Managed Account Expansion for ADV0165,"Detected managed account expansion opportunity using features, CRM and graph context.",0.4779,High,Open,2025-12-31 00:00:00,ADV0165,HH02297,PRED00000658
OPP00000511,Managed Account Expansion,Managed Account Expansion for ADV0166,"Detected managed account expansion opportunity using features, CRM and graph context.",0.5746,Low,Open,2025-12-31 00:00:00,ADV0166,HH02313,PRED00000662
OPP00000512,CRM Engagement Gap,CRM Engagement Gap for ADV0166,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.56,Medium,Open,2025-12-31 00:00:00,ADV0166,HH02315,PRED00000661
OPP00000513,NNM Growth,NNM Growth for ADV0167,"Detected nnm growth opportunity using features, CRM and graph context.",0.8113,High,Open,2025-12-31 00:00:00,ADV0167,HH02324,PRED00000667
OPP00000514,NNM Growth,NNM Growth for ADV0167,"Detected nnm growth opportunity using features, CRM and graph context.",0.8713,Medium,Open,2025-12-31 00:00:00,ADV0167,HH02322,PRED00000667
OPP00000515,AUM Retention,AUM Retention for ADV0167,"Detected aum retention opportunity using features, CRM and graph context.",0.9444,High,Open,2025-12-31 00:00:00,ADV0167,HH02328,PRED00000667
OPP00000516,NNM Growth,NNM Growth for ADV0168,"Detected nnm growth opportunity using features, CRM and graph context.",0.8197,High,Open,2025-12-31 00:00:00,ADV0168,HH02343,PRED00000669
OPP00000517,NNM Growth,NNM Growth for ADV0168,"Detected nnm growth opportunity using features, CRM and graph context.",0.5987,Low,Open,2025-12-31 00:00:00,ADV0168,HH02333,PRED00000669
OPP00000518,CRM Engagement Gap,CRM Engagement Gap for ADV0168,"Detected crm engagement gap opportunity using features, CRM and graph context.",0.53,Low,Open,2025-12-31 00:00:00,ADV0168,HH02338,PRED00000671
OPP00000519,AGP Goal Recovery,AGP Goal Recovery for ADV0168,"Detected agp goal recovery opportunity using features, CRM and graph context.",0.8485,Medium,Open,2025-12-31 00:00:00,ADV0168,HH02334,PRED00000670
