memory_id,memory_type,scope_type,scope_id,title,summary,facts_json,confidence,valid_from,valid_to,created_ts,source,status,advisor_id
MEM00000514,Revenue Memory,Advisor,ADV0129,Revenue Memory for ADV0129,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0129"", ""managed_revenue_pct"": 27.83, ""crm_activity_count"": 37}",0.7381,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0129
MEM00000515,CRM Memory,Advisor,ADV0129,CRM Memory for ADV0129,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0129"", ""managed_revenue_pct"": 27.83, ""crm_activity_count"": 37}",0.7278,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0129
MEM00000516,Recommendation Memory,Advisor,ADV0129,Recommendation Memory for ADV0129,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0129"", ""managed_revenue_pct"": 27.83, ""crm_activity_count"": 37}",0.8285,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0129
MEM00000517,Advisor Memory,Advisor,ADV0130,Advisor Memory for ADV0130,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0130"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 64}",0.8282,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0130
MEM00000518,Revenue Memory,Advisor,ADV0130,Revenue Memory for ADV0130,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0130"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 64}",0.705,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0130
MEM00000519,CRM Memory,Advisor,ADV0130,CRM Memory for ADV0130,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0130"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 64}",0.719,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0130
MEM00000520,Recommendation Memory,Advisor,ADV0130,Recommendation Memory for ADV0130,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0130"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 64}",0.7327,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0130
MEM00000521,Advisor Memory,Advisor,ADV0131,Advisor Memory for ADV0131,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0131"", ""managed_revenue_pct"": 29.86, ""crm_activity_count"": 57}",0.7079,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0131
MEM00000522,Revenue Memory,Advisor,ADV0131,Revenue Memory for ADV0131,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0131"", ""managed_revenue_pct"": 29.86, ""crm_activity_count"": 57}",0.7481,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0131
MEM00000523,CRM Memory,Advisor,ADV0131,CRM Memory for ADV0131,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0131"", ""managed_revenue_pct"": 29.86, ""crm_activity_count"": 57}",0.9389,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0131
MEM00000524,Recommendation Memory,Advisor,ADV0131,Recommendation Memory for ADV0131,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0131"", ""managed_revenue_pct"": 29.86, ""crm_activity_count"": 57}",0.7397,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0131
MEM00000525,Advisor Memory,Advisor,ADV0132,Advisor Memory for ADV0132,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0132"", ""managed_revenue_pct"": 23.08, ""crm_activity_count"": 65}",0.843,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0132
MEM00000526,Revenue Memory,Advisor,ADV0132,Revenue Memory for ADV0132,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0132"", ""managed_revenue_pct"": 23.08, ""crm_activity_count"": 65}",0.8369,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0132
MEM00000527,CRM Memory,Advisor,ADV0132,CRM Memory for ADV0132,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0132"", ""managed_revenue_pct"": 23.08, ""crm_activity_count"": 65}",0.8938,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0132
MEM00000528,Recommendation Memory,Advisor,ADV0132,Recommendation Memory for ADV0132,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0132"", ""managed_revenue_pct"": 23.08, ""crm_activity_count"": 65}",0.844,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0132
MEM00000529,Advisor Memory,Advisor,ADV0133,Advisor Memory for ADV0133,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0133"", ""managed_revenue_pct"": 29.87, ""crm_activity_count"": 54}",0.7366,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0133
MEM00000530,Revenue Memory,Advisor,ADV0133,Revenue Memory for ADV0133,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0133"", ""managed_revenue_pct"": 29.87, ""crm_activity_count"": 54}",0.8186,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0133
MEM00000531,CRM Memory,Advisor,ADV0133,CRM Memory for ADV0133,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0133"", ""managed_revenue_pct"": 29.87, ""crm_activity_count"": 54}",0.8394,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0133
MEM00000532,Recommendation Memory,Advisor,ADV0133,Recommendation Memory for ADV0133,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0133"", ""managed_revenue_pct"": 29.87, ""crm_activity_count"": 54}",0.7652,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0133
MEM00000533,Advisor Memory,Advisor,ADV0134,Advisor Memory for ADV0134,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0134"", ""managed_revenue_pct"": 30.73, ""crm_activity_count"": 53}",0.8542,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0134
MEM00000534,Revenue Memory,Advisor,ADV0134,Revenue Memory for ADV0134,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0134"", ""managed_revenue_pct"": 30.73, ""crm_activity_count"": 53}",0.7877,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0134
MEM00000535,CRM Memory,Advisor,ADV0134,CRM Memory for ADV0134,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0134"", ""managed_revenue_pct"": 30.73, ""crm_activity_count"": 53}",0.7031,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0134
MEM00000536,Recommendation Memory,Advisor,ADV0134,Recommendation Memory for ADV0134,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0134"", ""managed_revenue_pct"": 30.73, ""crm_activity_count"": 53}",0.7139,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0134
MEM00000537,Advisor Memory,Advisor,ADV0135,Advisor Memory for ADV0135,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0135"", ""managed_revenue_pct"": 25.28, ""crm_activity_count"": 63}",0.8075,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0135
MEM00000538,Revenue Memory,Advisor,ADV0135,Revenue Memory for ADV0135,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0135"", ""managed_revenue_pct"": 25.28, ""crm_activity_count"": 63}",0.9384,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0135
MEM00000539,CRM Memory,Advisor,ADV0135,CRM Memory for ADV0135,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0135"", ""managed_revenue_pct"": 25.28, ""crm_activity_count"": 63}",0.7454,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0135
MEM00000540,Recommendation Memory,Advisor,ADV0135,Recommendation Memory for ADV0135,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0135"", ""managed_revenue_pct"": 25.28, ""crm_activity_count"": 63}",0.828,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0135
MEM00000541,Advisor Memory,Advisor,ADV0136,Advisor Memory for ADV0136,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0136"", ""managed_revenue_pct"": 27.64, ""crm_activity_count"": 55}",0.9415,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0136
MEM00000542,Revenue Memory,Advisor,ADV0136,Revenue Memory for ADV0136,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0136"", ""managed_revenue_pct"": 27.64, ""crm_activity_count"": 55}",0.946,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0136
MEM00000543,CRM Memory,Advisor,ADV0136,CRM Memory for ADV0136,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0136"", ""managed_revenue_pct"": 27.64, ""crm_activity_count"": 55}",0.8752,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0136
MEM00000544,Recommendation Memory,Advisor,ADV0136,Recommendation Memory for ADV0136,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0136"", ""managed_revenue_pct"": 27.64, ""crm_activity_count"": 55}",0.9228,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0136
MEM00000545,Advisor Memory,Advisor,ADV0137,Advisor Memory for ADV0137,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0137"", ""managed_revenue_pct"": 23.79, ""crm_activity_count"": 69}",0.7206,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0137
MEM00000546,Revenue Memory,Advisor,ADV0137,Revenue Memory for ADV0137,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0137"", ""managed_revenue_pct"": 23.79, ""crm_activity_count"": 69}",0.7794,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0137
MEM00000547,CRM Memory,Advisor,ADV0137,CRM Memory for ADV0137,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0137"", ""managed_revenue_pct"": 23.79, ""crm_activity_count"": 69}",0.7687,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0137
MEM00000548,Recommendation Memory,Advisor,ADV0137,Recommendation Memory for ADV0137,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0137"", ""managed_revenue_pct"": 23.79, ""crm_activity_count"": 69}",0.8527,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0137
MEM00000549,Advisor Memory,Advisor,ADV0138,Advisor Memory for ADV0138,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0138"", ""managed_revenue_pct"": 28.8, ""crm_activity_count"": 60}",0.7428,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0138
MEM00000550,Revenue Memory,Advisor,ADV0138,Revenue Memory for ADV0138,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0138"", ""managed_revenue_pct"": 28.8, ""crm_activity_count"": 60}",0.8972,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0138
MEM00000551,CRM Memory,Advisor,ADV0138,CRM Memory for ADV0138,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0138"", ""managed_revenue_pct"": 28.8, ""crm_activity_count"": 60}",0.8173,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0138
MEM00000552,Recommendation Memory,Advisor,ADV0138,Recommendation Memory for ADV0138,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0138"", ""managed_revenue_pct"": 28.8, ""crm_activity_count"": 60}",0.8173,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0138
MEM00000553,Advisor Memory,Advisor,ADV0139,Advisor Memory for ADV0139,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0139"", ""managed_revenue_pct"": 27.12, ""crm_activity_count"": 44}",0.8347,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0139
MEM00000554,Revenue Memory,Advisor,ADV0139,Revenue Memory for ADV0139,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0139"", ""managed_revenue_pct"": 27.12, ""crm_activity_count"": 44}",0.703,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0139
MEM00000555,CRM Memory,Advisor,ADV0139,CRM Memory for ADV0139,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0139"", ""managed_revenue_pct"": 27.12, ""crm_activity_count"": 44}",0.8395,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0139
MEM00000556,Recommendation Memory,Advisor,ADV0139,Recommendation Memory for ADV0139,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0139"", ""managed_revenue_pct"": 27.12, ""crm_activity_count"": 44}",0.7908,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0139
MEM00000557,Advisor Memory,Advisor,ADV0140,Advisor Memory for ADV0140,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0140"", ""managed_revenue_pct"": 29.55, ""crm_activity_count"": 64}",0.7665,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0140
MEM00000558,Revenue Memory,Advisor,ADV0140,Revenue Memory for ADV0140,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0140"", ""managed_revenue_pct"": 29.55, ""crm_activity_count"": 64}",0.8935,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0140
MEM00000559,CRM Memory,Advisor,ADV0140,CRM Memory for ADV0140,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0140"", ""managed_revenue_pct"": 29.55, ""crm_activity_count"": 64}",0.7043,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0140
MEM00000560,Recommendation Memory,Advisor,ADV0140,Recommendation Memory for ADV0140,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0140"", ""managed_revenue_pct"": 29.55, ""crm_activity_count"": 64}",0.9484,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0140
MEM00000561,Advisor Memory,Advisor,ADV0141,Advisor Memory for ADV0141,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0141"", ""managed_revenue_pct"": 29.61, ""crm_activity_count"": 36}",0.9328,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0141
MEM00000562,Revenue Memory,Advisor,ADV0141,Revenue Memory for ADV0141,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0141"", ""managed_revenue_pct"": 29.61, ""crm_activity_count"": 36}",0.711,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0141
MEM00000563,CRM Memory,Advisor,ADV0141,CRM Memory for ADV0141,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0141"", ""managed_revenue_pct"": 29.61, ""crm_activity_count"": 36}",0.9005,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0141
MEM00000564,Recommendation Memory,Advisor,ADV0141,Recommendation Memory for ADV0141,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0141"", ""managed_revenue_pct"": 29.61, ""crm_activity_count"": 36}",0.9294,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0141
MEM00000565,Advisor Memory,Advisor,ADV0142,Advisor Memory for ADV0142,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0142"", ""managed_revenue_pct"": 27.41, ""crm_activity_count"": 68}",0.7571,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0142
MEM00000566,Revenue Memory,Advisor,ADV0142,Revenue Memory for ADV0142,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0142"", ""managed_revenue_pct"": 27.41, ""crm_activity_count"": 68}",0.8462,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0142
MEM00000567,CRM Memory,Advisor,ADV0142,CRM Memory for ADV0142,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0142"", ""managed_revenue_pct"": 27.41, ""crm_activity_count"": 68}",0.9204,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0142
MEM00000568,Recommendation Memory,Advisor,ADV0142,Recommendation Memory for ADV0142,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0142"", ""managed_revenue_pct"": 27.41, ""crm_activity_count"": 68}",0.812,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0142
MEM00000569,Advisor Memory,Advisor,ADV0143,Advisor Memory for ADV0143,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0143"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 42}",0.7605,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0143
MEM00000570,Revenue Memory,Advisor,ADV0143,Revenue Memory for ADV0143,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0143"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 42}",0.7459,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0143
MEM00000571,CRM Memory,Advisor,ADV0143,CRM Memory for ADV0143,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0143"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 42}",0.8555,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0143
MEM00000572,Recommendation Memory,Advisor,ADV0143,Recommendation Memory for ADV0143,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0143"", ""managed_revenue_pct"": 27.79, ""crm_activity_count"": 42}",0.7514,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0143
MEM00000573,Advisor Memory,Advisor,ADV0144,Advisor Memory for ADV0144,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0144"", ""managed_revenue_pct"": 26.73, ""crm_activity_count"": 66}",0.9427,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0144
MEM00000574,Revenue Memory,Advisor,ADV0144,Revenue Memory for ADV0144,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0144"", ""managed_revenue_pct"": 26.73, ""crm_activity_count"": 66}",0.9173,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0144
MEM00000575,CRM Memory,Advisor,ADV0144,CRM Memory for ADV0144,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0144"", ""managed_revenue_pct"": 26.73, ""crm_activity_count"": 66}",0.742,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0144
MEM00000576,Recommendation Memory,Advisor,ADV0144,Recommendation Memory for ADV0144,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0144"", ""managed_revenue_pct"": 26.73, ""crm_activity_count"": 66}",0.779,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0144
MEM00000577,Advisor Memory,Advisor,ADV0145,Advisor Memory for ADV0145,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0145"", ""managed_revenue_pct"": 32.31, ""crm_activity_count"": 57}",0.8647,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0145
MEM00000578,Revenue Memory,Advisor,ADV0145,Revenue Memory for ADV0145,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0145"", ""managed_revenue_pct"": 32.31, ""crm_activity_count"": 57}",0.9432,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0145
MEM00000579,CRM Memory,Advisor,ADV0145,CRM Memory for ADV0145,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0145"", ""managed_revenue_pct"": 32.31, ""crm_activity_count"": 57}",0.7424,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0145
MEM00000580,Recommendation Memory,Advisor,ADV0145,Recommendation Memory for ADV0145,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0145"", ""managed_revenue_pct"": 32.31, ""crm_activity_count"": 57}",0.9071,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0145
MEM00000581,Advisor Memory,Advisor,ADV0146,Advisor Memory for ADV0146,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0146"", ""managed_revenue_pct"": 31.66, ""crm_activity_count"": 47}",0.7245,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0146
MEM00000582,Revenue Memory,Advisor,ADV0146,Revenue Memory for ADV0146,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0146"", ""managed_revenue_pct"": 31.66, ""crm_activity_count"": 47}",0.7793,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0146
MEM00000583,CRM Memory,Advisor,ADV0146,CRM Memory for ADV0146,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0146"", ""managed_revenue_pct"": 31.66, ""crm_activity_count"": 47}",0.8306,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0146
MEM00000584,Recommendation Memory,Advisor,ADV0146,Recommendation Memory for ADV0146,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0146"", ""managed_revenue_pct"": 31.66, ""crm_activity_count"": 47}",0.8307,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0146
MEM00000585,Advisor Memory,Advisor,ADV0147,Advisor Memory for ADV0147,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0147"", ""managed_revenue_pct"": 28.08, ""crm_activity_count"": 68}",0.9266,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0147
MEM00000586,Revenue Memory,Advisor,ADV0147,Revenue Memory for ADV0147,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0147"", ""managed_revenue_pct"": 28.08, ""crm_activity_count"": 68}",0.7064,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0147
MEM00000587,CRM Memory,Advisor,ADV0147,CRM Memory for ADV0147,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0147"", ""managed_revenue_pct"": 28.08, ""crm_activity_count"": 68}",0.7021,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0147
MEM00000588,Recommendation Memory,Advisor,ADV0147,Recommendation Memory for ADV0147,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0147"", ""managed_revenue_pct"": 28.08, ""crm_activity_count"": 68}",0.7993,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0147
MEM00000589,Advisor Memory,Advisor,ADV0148,Advisor Memory for ADV0148,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0148"", ""managed_revenue_pct"": 29.63, ""crm_activity_count"": 54}",0.7798,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0148
MEM00000590,Revenue Memory,Advisor,ADV0148,Revenue Memory for ADV0148,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0148"", ""managed_revenue_pct"": 29.63, ""crm_activity_count"": 54}",0.8864,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0148
MEM00000591,CRM Memory,Advisor,ADV0148,CRM Memory for ADV0148,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0148"", ""managed_revenue_pct"": 29.63, ""crm_activity_count"": 54}",0.784,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0148
MEM00000592,Recommendation Memory,Advisor,ADV0148,Recommendation Memory for ADV0148,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0148"", ""managed_revenue_pct"": 29.63, ""crm_activity_count"": 54}",0.9377,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0148
MEM00000593,Advisor Memory,Advisor,ADV0149,Advisor Memory for ADV0149,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0149"", ""managed_revenue_pct"": 29.83, ""crm_activity_count"": 46}",0.7446,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0149
MEM00000594,Revenue Memory,Advisor,ADV0149,Revenue Memory for ADV0149,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0149"", ""managed_revenue_pct"": 29.83, ""crm_activity_count"": 46}",0.7597,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0149
MEM00000595,CRM Memory,Advisor,ADV0149,CRM Memory for ADV0149,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0149"", ""managed_revenue_pct"": 29.83, ""crm_activity_count"": 46}",0.7533,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0149
